customer_id,first_name,last_name,city,state,zip,OrderNumber,Channel,CurrencyCode,SalesTeamID,Product_id,Order Quantity,Discount Applied,Unit Cost,Unit Price,Transaction Date
779,Ethan,Harris,Athens,Georgia,30603,SO - 0003834,Direct/Organic,USD,18,34,7,0.05,670.34,971.5,2023-09-21
779,Ethan,Harris,Athens,Georgia,30603,SO - 0003976,Direct/Organic,USD,18,31,3,0.05,655.26,1092.1,2023-10-08
779,Ethan,Harris,Athens,Georgia,30603,SO - 0005518,Referral,USD,8,31,2,0.3,2137.43,2740.3,2024-03-13
779,Ethan,Harris,Athens,Georgia,30603,SO - 0006290,Referral,USD,23,2,1,0.1,385.92,804.0,2024-03-16
779,Ethan,Harris,Athens,Georgia,30603,SO - 0007960,Direct/Organic,USD,2,45,2,0.15,837.17,984.9,2024-02-06
779,Ethan,Harris,Athens,Georgia,30603,SO - 0007963,Direct/Organic,USD,12,24,3,0.075,105.06,214.4,2024-02-06
780,Audrey,Clark,Stahlstown,Pennsylvania,15687,SO - 0001810,Marketing - Paid,USD,1,5,5,0.05,889.76,1072.0,2023-03-28
780,Audrey,Clark,Stahlstown,Pennsylvania,15687,SO - 0004468,Referral,USD,27,28,8,0.1,512.15,1045.2,2023-03-22
780,Audrey,Clark,Stahlstown,Pennsylvania,15687,SO - 0005757,Partner,USD,4,14,4,0.1,816.06,971.5,2024-03-14
780,Audrey,Clark,Stahlstown,Pennsylvania,15687,SO - 0006097,Partner,USD,13,28,6,0.075,1386.9,2010.0,2024-03-13
781,Joseph,Barnes,Mobile,Alabama,36615,SO - 0001336,Direct/Organic,USD,10,7,4,0.1,574.06,1025.1,2023-05-02
781,Joseph,Barnes,Mobile,Alabama,36615,SO - 0002524,Direct/Organic,USD,18,1,6,0.1,1455.04,2552.7,2023-12-12
781,Joseph,Barnes,Mobile,Alabama,36615,SO - 0003042,Marketing - Paid,USD,12,4,1,0.15,2215.62,3035.1,2023-12-14
781,Joseph,Barnes,Mobile,Alabama,36615,SO - 0007056,Marketing - Field Event,USD,20,41,2,0.1,1145.37,1762.1,2024-02-17
781,Joseph,Barnes,Mobile,Alabama,36615,SO - 0007630,Direct/Organic,USD,1,47,8,0.15,100.23,227.8,2023-06-19
782,John,Johnson,Reading,Pennsylvania,19610,SO - 0002817,Direct/Organic,USD,7,38,3,0.075,442.2,1105.5,2023-05-22
782,John,Johnson,Reading,Pennsylvania,19610,SO - 0002965,Marketing - Field Event,USD,2,27,4,0.075,110.55,167.5,2023-04-13
782,John,Johnson,Reading,Pennsylvania,19610,SO - 0005599,Marketing - Field Event,USD,17,30,6,0.05,4175.78,5567.7,2024-01-11
782,John,Johnson,Reading,Pennsylvania,19610,SO - 0006547,Marketing - Field Event,USD,11,4,4,0.15,557.51,1051.9,2023-05-16
782,John,Johnson,Reading,Pennsylvania,19610,SO - 0007151,Referral,USD,17,44,2,0.075,520.99,964.8,2023-12-27
782,John,Johnson,Reading,Pennsylvania,19610,SO - 0007193,Referral,USD,7,35,2,0.075,4323.11,5688.3,2023-12-27
782,John,Johnson,Reading,Pennsylvania,19610,SO - 0007467,Marketing - Field Event,USD,19,21,4,0.15,425.79,1038.5,2024-01-28
783,Christopher,Bell,Mendon,Missouri,64660,SO - 000912,Referral,USD,26,8,7,0.075,1317.89,1882.7,2022-03-20
783,Christopher,Bell,Mendon,Missouri,64660,SO - 0001287,Direct/Organic,USD,13,18,2,0.15,1433.13,2311.5,2023-03-14
783,Christopher,Bell,Mendon,Missouri,64660,SO - 0002828,Referral,USD,13,14,1,0.05,860.82,1956.4,2023-05-22
783,Christopher,Bell,Mendon,Missouri,64660,SO - 0002914,Marketing - Paid,USD,27,17,6,0.075,2414.68,3551.0,2023-07-03
783,Christopher,Bell,Mendon,Missouri,64660,SO - 0004585,Referral,USD,15,43,3,0.3,2141.86,3966.4,2023-12-22
783,Christopher,Bell,Mendon,Missouri,64660,SO - 0005471,Marketing - Field Event,USD,26,2,5,0.075,4185.16,6438.7,2024-02-14
783,Christopher,Bell,Mendon,Missouri,64660,SO - 0006112,Marketing - Field Event,USD,2,20,4,0.075,3017.41,5587.8,2024-03-13
783,Christopher,Bell,Mendon,Missouri,64660,SO - 0006508,Marketing - Field Event,USD,22,20,1,0.05,768.22,984.9,2024-01-19
783,Christopher,Bell,Mendon,Missouri,64660,SO - 0007048,Marketing - Field Event,USD,28,18,8,0.05,1688.27,3926.2,2023-12-08
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 000329,Marketing - Field Event,USD,19,17,3,0.15,630.34,1125.6,2023-05-20
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 000861,Partner,USD,20,28,3,0.1,2830.15,5339.9,2023-05-24
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 000952,Direct/Organic,USD,13,11,4,0.2,763.53,1031.8,2022-08-17
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 0001611,Direct/Organic,USD,25,8,2,0.3,1264.42,2257.9,2023-05-21
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 0001666,Partner,USD,8,10,2,0.1,1458.05,2351.7,2022-05-21
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 0001902,Direct/Organic,USD,19,8,4,0.2,1496.11,2579.5,2023-06-28
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 0002788,Direct/Organic,USD,15,8,8,0.075,782.56,1956.4,2023-05-22
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 0003298,Direct/Organic,USD,20,40,4,0.05,3452.04,5152.3,2023-10-15
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 0004666,Partner,USD,8,23,1,0.2,536.27,777.2,2024-01-02
784,Allison,Nelson,Guilderland Center,New York,12085,SO - 0006504,Direct/Organic,USD,8,28,3,0.075,2049.33,2807.3,2024-01-19
785,Samuel,Jackson,Ola,Idaho,83657,SO - 0001094,Partner,USD,7,30,5,0.1,778.54,1112.2,2023-04-24
785,Samuel,Jackson,Ola,Idaho,83657,SO - 0001503,Partner,USD,3,12,6,0.05,584.31,1025.1,2023-02-02
785,Samuel,Jackson,Ola,Idaho,83657,SO - 0002287,Referral,USD,4,22,2,0.1,93.8,187.6,2023-08-10
785,Samuel,Jackson,Ola,Idaho,83657,SO - 0002442,Referral,USD,8,9,7,0.2,1936.03,2304.8,2023-04-05
785,Samuel,Jackson,Ola,Idaho,83657,SO - 0002684,Referral,USD,24,26,4,0.2,1620.53,2418.7,2023-02-12
785,Samuel,Jackson,Ola,Idaho,83657,SO - 0004083,Direct/Organic,USD,4,36,2,0.075,877.97,1829.1,2023-10-22
785,Samuel,Jackson,Ola,Idaho,83657,SO - 0004723,Partner,USD,14,8,6,0.05,1132.03,2358.4,2023-02-20
785,Samuel,Jackson,Ola,Idaho,83657,SO - 0006701,Direct/Organic,USD,7,11,6,0.05,840.18,1273.0,2024-02-08
786,Benjamin,Nelson,Hudson,Illinois,61748,SO - 0001960,Partner,USD,15,26,7,0.05,2032.65,2639.8,2023-03-12
786,Benjamin,Nelson,Hudson,Illinois,61748,SO - 0004169,Partner,USD,4,41,4,0.05,3520.31,6519.1,2023-11-02
786,Benjamin,Nelson,Hudson,Illinois,61748,SO - 0004320,Marketing - Field Event,USD,21,25,4,0.05,701.16,1078.7,2023-11-21
787,Layla,Foster,Firebaugh,California,93622,SO - 000452,Partner,USD,16,24,8,0.05,3163.94,3906.1,2023-01-15
787,Layla,Foster,Firebaugh,California,93622,SO - 0005331,Marketing - Paid,USD,13,8,3,0.05,560.92,1078.7,2023-12-11
787,Layla,Foster,Firebaugh,California,93622,SO - 0005510,Referral,USD,23,14,8,0.05,1275.68,1876.0,2024-02-18
787,Layla,Foster,Firebaugh,California,93622,SO - 0005787,Marketing - Field Event,USD,23,27,5,0.05,1121.85,2003.3,2023-05-13
787,Layla,Foster,Firebaugh,California,93622,SO - 0005807,Partner,USD,13,25,1,0.1,1178.87,1708.5,2023-07-13
787,Layla,Foster,Firebaugh,California,93622,SO - 0007188,Marketing - Paid,USD,6,30,2,0.2,205.02,241.2,2023-12-27
788,Amelia,Clark,Velma,Oklahoma,73491,SO - 000735,Direct/Organic,USD,7,28,8,0.075,1013.04,1809.0,2023-01-18
788,Amelia,Clark,Velma,Oklahoma,73491,SO - 0001264,Direct/Organic,USD,9,19,2,0.05,1617.98,3946.3,2023-02-19
788,Amelia,Clark,Velma,Oklahoma,73491,SO - 0004944,Partner,USD,21,20,1,0.2,153.83,187.6,2024-02-04
788,Amelia,Clark,Velma,Oklahoma,73491,SO - 0005347,Marketing - Paid,USD,20,29,7,0.15,3236.1,3852.5,2024-03-23
788,Amelia,Clark,Velma,Oklahoma,73491,SO - 0006367,Partner,USD,1,11,1,0.1,399.79,783.9,2023-12-15
788,Amelia,Clark,Velma,Oklahoma,73491,SO - 0006948,Referral,USD,18,7,2,0.05,1262.95,1943.0,2024-01-02
789,Amelia,Ward,Arlington,Illinois,61312,SO - 000950,Direct/Organic,USD,21,29,6,0.1,515.1,830.8,2022-08-17
789,Amelia,Ward,Arlington,Illinois,61312,SO - 0002118,Partner,USD,1,3,6,0.2,1663.07,3959.7,2023-02-23
789,Amelia,Ward,Arlington,Illinois,61312,SO - 0002758,Direct/Organic,USD,17,7,8,0.05,642.2,904.5,2023-10-13
789,Amelia,Ward,Arlington,Illinois,61312,SO - 0003852,Direct/Organic,USD,15,11,7,0.05,1543.68,1929.6,2023-09-21
789,Amelia,Ward,Arlington,Illinois,61312,SO - 0007068,Marketing - Paid,USD,2,45,4,0.4,1865.28,2331.6,2024-04-17
789,Amelia,Ward,Arlington,Illinois,61312,SO - 0007592,Partner,USD,5,1,4,0.2,2185.21,3973.1,2024-02-19
790,Nathan,Wilson,Cincinnati,Ohio,45212,SO - 000814,Partner,USD,8,46,7,0.2,1463.28,2613.0,2023-04-07
790,Nathan,Wilson,Cincinnati,Ohio,45212,SO - 0001022,Referral,USD,18,29,7,0.1,1537.65,1809.0,2023-02-11
790,Nathan,Wilson,Cincinnati,Ohio,45212,SO - 0001800,Marketing - Field Event,USD,25,37,8,0.075,130.25,180.9,2023-03-18
790,Nathan,Wilson,Cincinnati,Ohio,45212,SO - 0002302,Referral,USD,25,23,6,0.075,110.95,241.2,2023-10-11
790,Nathan,Wilson,Cincinnati,Ohio,45212,SO - 0003732,Partner,USD,25,22,2,0.05,1580.87,2432.1,2023-02-16
790,Nathan,Wilson,Cincinnati,Ohio,45212,SO - 0004080,Direct/Organic,USD,13,1,6,0.15,2797.92,6217.6,2023-10-22
790,Nathan,Wilson,Cincinnati,Ohio,45212,SO - 0006359,Partner,USD,12,38,3,0.15,1545.56,1956.4,2023-11-14
790,Nathan,Wilson,Cincinnati,Ohio,45212,SO - 0006683,Referral,USD,13,19,3,0.075,3219.82,3879.3,2024-02-08
790,Nathan,Wilson,Cincinnati,Ohio,45212,SO - 0008013,Marketing - Paid,USD,23,7,3,0.075,1950.37,2378.5,2024-02-13
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 000247,Marketing - Field Event,USD,17,16,5,0.05,2653.2,4020.0,2023-02-27
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 000854,Direct/Organic,USD,26,37,5,0.1,1043.59,1768.8,2023-05-17
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 000959,Direct/Organic,USD,26,2,6,0.05,511.34,1065.3,2022-09-17
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 000968,Referral,USD,10,38,5,0.15,1923.84,3926.2,2022-11-17
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 0001314,Direct/Organic,USD,13,20,5,0.075,777.2,971.5,2023-04-10
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 0001552,Referral,USD,6,47,3,0.075,195.64,268.0,2023-03-23
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 0003264,Marketing - Field Event,USD,21,37,3,0.05,192.29,234.5,2023-05-15
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 0006758,Partner,USD,11,21,8,0.075,1046.81,1869.3,2024-02-13
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 0007011,Direct/Organic,USD,13,33,7,0.05,1515.41,3524.2,2023-12-08
791,Charles,Coleman,Lexington,Kentucky,40544,SO - 0007532,Direct/Organic,USD,26,35,8,0.15,2930.18,3959.7,2024-02-07
792,Charles,Wilson,Pinto,Maryland,21556,SO - 000986,Direct/Organic,USD,3,18,6,0.1,868.32,1085.4,2022-12-18
792,Charles,Wilson,Pinto,Maryland,21556,SO - 0001249,Referral,USD,18,43,3,0.1,3494.72,5460.5,2023-02-04
792,Charles,Wilson,Pinto,Maryland,21556,SO - 0001740,Direct/Organic,USD,7,21,7,0.1,639.18,1065.3,2023-01-20
792,Charles,Wilson,Pinto,Maryland,21556,SO - 0002551,Referral,USD,19,18,8,0.4,1929.6,3859.2,2023-04-21
792,Charles,Wilson,Pinto,Maryland,21556,SO - 0003384,Marketing - Field Event,USD,8,6,3,0.15,3772.3,5313.1,2023-07-22
792,Charles,Wilson,Pinto,Maryland,21556,SO - 0004194,Referral,USD,8,5,7,0.1,2721.0,3832.4,2023-11-02
792,Charles,Wilson,Pinto,Maryland,21556,SO - 0006103,Direct/Organic,USD,13,13,6,0.05,146.53,180.9,2024-03-13
792,Charles,Wilson,Pinto,Maryland,21556,SO - 0007873,Referral,USD,17,42,8,0.3,1718.68,3906.1,2023-06-20
793,Audrey,Johnson,Pfeifer,Kansas,67660,SO - 0001526,Direct/Organic,USD,18,17,5,0.05,667.86,1192.6,2023-02-25
793,Audrey,Johnson,Pfeifer,Kansas,67660,SO - 0002342,Direct/Organic,USD,5,5,3,0.075,1731.95,3685.0,2023-03-24
793,Audrey,Johnson,Pfeifer,Kansas,67660,SO - 0003607,Direct/Organic,USD,6,37,1,0.05,1251.09,1762.1,2023-08-21
793,Audrey,Johnson,Pfeifer,Kansas,67660,SO - 0004037,Marketing - Field Event,USD,13,43,3,0.2,1034.15,2298.1,2023-10-18
793,Audrey,Johnson,Pfeifer,Kansas,67660,SO - 0004182,Referral,USD,4,7,8,0.075,1495.44,1869.3,2023-11-02
793,Audrey,Johnson,Pfeifer,Kansas,67660,SO - 0006436,Direct/Organic,USD,21,9,4,0.075,1372.29,1782.2,2024-01-04
793,Audrey,Johnson,Pfeifer,Kansas,67660,SO - 0007640,Direct/Organic,USD,16,5,2,0.1,1645.79,2385.2,2023-08-19
793,Audrey,Johnson,Pfeifer,Kansas,67660,SO - 0008051,Marketing - Paid,USD,16,5,1,0.1,2981.9,3872.6,2024-02-19
794,Victoria,Cooper,Fresno,California,93724,SO - 000309,Direct/Organic,USD,15,1,2,0.05,787.92,1125.6,2023-04-30
794,Victoria,Cooper,Fresno,California,93724,SO - 0002535,Direct/Organic,USD,14,5,6,0.05,2840.8,5360.0,2024-01-11
794,Victoria,Cooper,Fresno,California,93724,SO - 0002837,Referral,USD,10,41,8,0.1,747.72,1038.5,2023-05-22
794,Victoria,Cooper,Fresno,California,93724,SO - 0005795,Marketing - Paid,USD,27,9,5,0.1,547.79,750.4,2023-06-12
794,Victoria,Cooper,Fresno,California,93724,SO - 0007730,Marketing - Field Event,USD,17,40,5,0.15,4312.92,5601.2,2024-02-26
795,Jeremy,Bell,New York,New York,11302,SO - 000228,Direct/Organic,USD,27,14,8,0.075,504.11,763.8,2023-02-08
795,Jeremy,Bell,New York,New York,11302,SO - 0001496,Direct/Organic,USD,12,32,2,0.05,2729.04,4013.3,2023-01-26
795,Jeremy,Bell,New York,New York,11302,SO - 0002313,Partner,USD,28,27,4,0.15,994.28,1876.0,2023-12-11
795,Jeremy,Bell,New York,New York,11302,SO - 0002621,Direct/Organic,USD,24,1,3,0.4,665.18,978.2,2023-04-27
795,Jeremy,Bell,New York,New York,11302,SO - 0003224,Referral,USD,26,15,6,0.15,736.33,1051.9,2023-06-27
795,Jeremy,Bell,New York,New York,11302,SO - 0003530,Referral,USD,26,4,6,0.05,175.81,214.4,2023-09-15
795,Jeremy,Bell,New York,New York,11302,SO - 0003921,Direct/Organic,USD,6,32,3,0.2,648.96,1118.9,2023-09-27
795,Jeremy,Bell,New York,New York,11302,SO - 0005042,Marketing - Paid,USD,5,38,7,0.1,124.35,214.4,2023-10-10
795,Jeremy,Bell,New York,New York,11302,SO - 0005651,Direct/Organic,USD,20,8,7,0.2,704.77,1051.9,2024-02-18
795,Jeremy,Bell,New York,New York,11302,SO - 0006178,Direct/Organic,USD,13,4,3,0.05,734.45,1748.7,2024-03-19
796,Kimberly,Henderson,Springfield,Nebraska,68059,SO - 0003047,Partner,USD,20,28,4,0.05,2769.38,3336.6,2023-12-14
796,Kimberly,Henderson,Springfield,Nebraska,68059,SO - 0003270,Referral,USD,12,19,4,0.05,160.8,268.0,2023-05-15
796,Kimberly,Henderson,Springfield,Nebraska,68059,SO - 0004220,Referral,USD,12,21,4,0.3,1122.79,2673.3,2023-02-18
796,Kimberly,Henderson,Springfield,Nebraska,68059,SO - 0007287,Marketing - Paid,USD,2,43,4,0.075,820.28,1065.3,2024-01-06
797,James,Diaz,Cape Coral,Florida,33914,SO - 000547,Marketing - Field Event,USD,23,47,4,0.075,736.33,1051.9,2023-04-12
797,James,Diaz,Cape Coral,Florida,33914,SO - 0001099,Direct/Organic,USD,14,38,5,0.05,3505.84,6150.6,2023-04-29
797,James,Diaz,Cape Coral,Florida,33914,SO - 0001227,Marketing - Field Event,USD,27,43,8,0.1,395.57,824.1,2023-01-18
797,James,Diaz,Cape Coral,Florida,33914,SO - 0002885,Referral,USD,24,36,7,0.3,1146.5,2492.4,2023-06-04
797,James,Diaz,Cape Coral,Florida,33914,SO - 0003874,Marketing - Paid,USD,21,12,5,0.05,3626.04,5494.0,2023-09-24
797,James,Diaz,Cape Coral,Florida,33914,SO - 0004544,Direct/Organic,USD,21,37,6,0.075,1206.0,2412.0,2023-12-22
797,James,Diaz,Cape Coral,Florida,33914,SO - 0005883,Marketing - Paid,USD,4,1,3,0.05,1539.66,2566.1,2024-02-12
797,James,Diaz,Cape Coral,Florida,33914,SO - 0007503,Partner,USD,26,33,3,0.05,711.88,837.5,2024-02-03
797,James,Diaz,Cape Coral,Florida,33914,SO - 0007751,Referral,USD,27,46,2,0.05,382.7,911.2,2024-03-01
798,Abigail,Morris,Clearfield,Utah,84015,SO - 000486,Marketing - Field Event,USD,15,14,5,0.1,469.0,837.5,2023-02-10
798,Abigail,Morris,Clearfield,Utah,84015,SO - 0002645,Partner,USD,13,25,3,0.15,95.68,227.8,2023-04-27
798,Abigail,Morris,Clearfield,Utah,84015,SO - 0003899,Referral,USD,15,13,2,0.05,2661.84,6492.3,2023-09-27
798,Abigail,Morris,Clearfield,Utah,84015,SO - 0004039,Marketing - Paid,USD,11,10,6,0.05,2674.37,3932.9,2023-10-18
798,Abigail,Morris,Clearfield,Utah,84015,SO - 0004445,Direct/Organic,USD,26,2,4,0.15,2268.49,3979.8,2023-12-08
798,Abigail,Morris,Clearfield,Utah,84015,SO - 0005230,Marketing - Field Event,USD,1,13,3,0.075,5182.85,6244.4,2024-03-08
798,Abigail,Morris,Clearfield,Utah,84015,SO - 0005758,Direct/Organic,USD,6,13,2,0.075,4212.96,5266.2,2024-03-14
798,Abigail,Morris,Clearfield,Utah,84015,SO - 0006619,Referral,USD,2,39,5,0.05,1397.62,1996.6,2023-12-16
798,Abigail,Morris,Clearfield,Utah,84015,SO - 0006684,Referral,USD,5,14,8,0.4,720.38,1125.6,2024-02-08
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 000769,Partner,USD,25,25,6,0.15,588.53,1226.1,2023-02-21
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0001906,Referral,USD,27,37,3,0.075,1021.55,1293.1,2023-07-02
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0003434,Direct/Organic,USD,23,8,1,0.15,724.4,1065.3,2023-07-31
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0004568,Direct/Organic,USD,25,36,5,0.15,738.68,1172.5,2023-12-22
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0006289,Referral,USD,10,17,6,0.075,4162.51,5138.9,2024-03-16
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0006297,Marketing - Field Event,USD,22,17,3,0.3,1698.05,3859.2,2024-04-14
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0006368,Partner,USD,15,22,8,0.05,132.93,214.4,2023-12-15
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0006405,Direct/Organic,USD,2,26,7,0.05,514.56,857.6,2024-01-04
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0006839,Direct/Organic,USD,18,37,3,0.05,1575.84,1876.0,2023-07-17
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0006949,Referral,USD,11,26,1,0.15,954.08,1192.6,2024-01-02
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0007059,Marketing - Field Event,USD,14,10,2,0.4,495.73,1011.7,2024-03-19
799,Allison,Wood,Grand Prairie,Texas,75050,SO - 0008091,Marketing - Field Event,USD,6,43,5,0.075,1370.82,2211.0,2024-02-23
800,Laura,Perez,New Orleans,Louisiana,70179,SO - 0005607,Marketing - Field Event,USD,4,38,7,0.1,750.74,904.5,2024-02-18
800,Laura,Perez,New Orleans,Louisiana,70179,SO - 0006034,Referral,USD,16,26,4,0.2,569.5,1139.0,2023-05-14
801,Jonathan,Williams,Steamboat Springs,Colorado,80488,SO - 000558,Direct/Organic,USD,6,8,8,0.2,1539.73,2298.1,2023-04-23
801,Jonathan,Williams,Steamboat Springs,Colorado,80488,SO - 000921,Referral,USD,3,44,6,0.3,3207.96,3819.0,2022-05-18
801,Jonathan,Williams,Steamboat Springs,Colorado,80488,SO - 000979,Direct/Organic,USD,4,37,6,0.075,1594.6,1876.0,2022-12-18
801,Jonathan,Williams,Steamboat Springs,Colorado,80488,SO - 0001370,Direct/Organic,USD,27,39,3,0.1,2495.08,3564.4,2023-06-05
801,Jonathan,Williams,Steamboat Springs,Colorado,80488,SO - 0001735,Referral,USD,1,8,6,0.2,438.78,743.7,2023-01-20
801,Jonathan,Williams,Steamboat Springs,Colorado,80488,SO - 0002513,Direct/Organic,USD,16,18,2,0.075,1016.66,1882.7,2023-10-12
801,Jonathan,Williams,Steamboat Springs,Colorado,80488,SO - 0003953,Partner,USD,16,11,8,0.1,3594.55,6197.5,2023-09-27
801,Jonathan,Williams,Steamboat Springs,Colorado,80488,SO - 0006424,Partner,USD,14,13,6,0.05,862.96,1232.8,2024-01-04
802,John,Johnson,Ogden,Utah,84405,SO - 000574,Direct/Organic,USD,23,41,1,0.05,1350.72,1876.0,2023-05-09
802,John,Johnson,Ogden,Utah,84405,SO - 000639,Referral,USD,11,16,5,0.15,505.58,1031.8,2022-04-16
802,John,Johnson,Ogden,Utah,84405,SO - 0001028,Direct/Organic,USD,17,18,8,0.05,637.77,1118.9,2023-02-17
802,John,Johnson,Ogden,Utah,84405,SO - 0001428,Direct/Organic,USD,27,35,3,0.3,2060.25,2512.5,2022-07-20
802,John,Johnson,Ogden,Utah,84405,SO - 0001537,Referral,USD,5,11,1,0.05,1993.25,3986.5,2023-03-08
802,John,Johnson,Ogden,Utah,84405,SO - 0003796,Referral,USD,7,34,3,0.1,456.0,1112.2,2023-09-16
802,John,Johnson,Ogden,Utah,84405,SO - 0005299,Direct/Organic,USD,16,35,2,0.2,4432.05,5909.4,2023-09-10
803,Samantha,James,Peoria,Illinois,61614,SO - 000719,Referral,USD,25,13,7,0.075,3039.92,3999.9,2022-12-17
803,Samantha,James,Peoria,Illinois,61614,SO - 0001856,Partner,USD,12,46,5,0.075,4201.7,5835.7,2023-05-13
803,Samantha,James,Peoria,Illinois,61614,SO - 0003037,Partner,USD,7,28,1,0.3,407.36,1018.4,2023-11-13
803,Samantha,James,Peoria,Illinois,61614,SO - 0003488,Partner,USD,3,21,5,0.1,585.31,1125.6,2023-03-18
803,Samantha,James,Peoria,Illinois,61614,SO - 0005656,Referral,USD,7,13,2,0.1,1025.64,2385.2,2024-02-18
803,Samantha,James,Peoria,Illinois,61614,SO - 0005885,Marketing - Field Event,USD,11,37,2,0.05,634.09,1132.3,2024-02-12
803,Samantha,James,Peoria,Illinois,61614,SO - 0007725,Marketing - Field Event,USD,9,19,2,0.05,3526.75,5688.3,2024-02-26
804,Elizabeth,Ross,Marcy,New York,13403,SO - 000296,Partner,USD,5,25,5,0.075,900.48,1072.0,2023-04-17
804,Elizabeth,Ross,Marcy,New York,13403,SO - 000931,Direct/Organic,USD,12,9,5,0.075,899.81,1058.6,2022-06-17
804,Elizabeth,Ross,Marcy,New York,13403,SO - 0002983,Partner,USD,7,32,3,0.1,164.02,227.8,2023-05-14
804,Elizabeth,Ross,Marcy,New York,13403,SO - 0003759,Partner,USD,19,16,6,0.15,598.18,1246.2,2023-05-17
804,Elizabeth,Ross,Marcy,New York,13403,SO - 0004085,Marketing - Paid,USD,18,15,7,0.05,2137.3,3886.0,2023-10-22
804,Elizabeth,Ross,Marcy,New York,13403,SO - 0004983,Marketing - Paid,USD,12,41,6,0.075,1986.28,2452.2,2024-04-09
804,Elizabeth,Ross,Marcy,New York,13403,SO - 0005497,Referral,USD,9,29,6,0.4,1283.18,2291.4,2024-02-14
804,Elizabeth,Ross,Marcy,New York,13403,SO - 0005939,Marketing - Field Event,USD,20,17,7,0.075,115.78,241.2,2024-02-19
805,Christopher,Howard,Garland,Texas,75047,SO - 000248,Marketing - Paid,USD,20,12,4,0.15,669.73,984.9,2023-02-28
805,Christopher,Howard,Garland,Texas,75047,SO - 0001069,Direct/Organic,USD,8,21,8,0.05,3235.9,6344.9,2023-03-30
805,Christopher,Howard,Garland,Texas,75047,SO - 0001157,Referral,USD,12,42,2,0.15,1118.9,2237.8,2022-02-18
805,Christopher,Howard,Garland,Texas,75047,SO - 0002685,Direct/Organic,USD,5,17,2,0.15,1523.58,2539.3,2023-03-15
805,Christopher,Howard,Garland,Texas,75047,SO - 0002792,Referral,USD,3,21,2,0.075,992.2,1681.7,2023-05-22
805,Christopher,Howard,Garland,Texas,75047,SO - 0003721,Marketing - Field Event,USD,15,15,4,0.075,2810.25,5735.2,2023-02-16
805,Christopher,Howard,Garland,Texas,75047,SO - 0003768,Marketing - Field Event,USD,24,9,7,0.05,672.14,1018.4,2023-06-16
805,Christopher,Howard,Garland,Texas,75047,SO - 0004650,Direct/Organic,USD,15,15,3,0.05,377.88,944.7,2024-01-02
805,Christopher,Howard,Garland,Texas,75047,SO - 0005402,Direct/Organic,USD,28,3,2,0.05,1685.39,2592.9,2024-03-23
805,Christopher,Howard,Garland,Texas,75047,SO - 0005817,Direct/Organic,USD,4,31,5,0.05,3167.76,3959.7,2023-08-12
805,Christopher,Howard,Garland,Texas,75047,SO - 0005866,Marketing - Field Event,USD,1,32,2,0.05,3028.47,5313.1,2024-02-12
805,Christopher,Howard,Garland,Texas,75047,SO - 0006940,Referral,USD,16,7,1,0.3,549.94,964.8,2024-03-05
805,Christopher,Howard,Garland,Texas,75047,SO - 0007400,Referral,USD,2,40,6,0.1,2612.6,3899.4,2023-11-18
805,Christopher,Howard,Garland,Texas,75047,SO - 0007650,Referral,USD,14,27,5,0.1,3824.76,5239.4,2023-09-19
806,Aiden,King,Santa Claus,Indiana,47579,SO - 000951,Direct/Organic,USD,8,39,2,0.1,641.66,1051.9,2022-08-17
806,Aiden,King,Santa Claus,Indiana,47579,SO - 0001822,Marketing - Field Event,USD,7,30,6,0.075,866.71,1031.8,2023-04-09
806,Aiden,King,Santa Claus,Indiana,47579,SO - 0002525,Partner,USD,26,27,2,0.2,2816.14,3966.4,2023-12-12
806,Aiden,King,Santa Claus,Indiana,47579,SO - 0002998,Direct/Organic,USD,24,26,1,0.075,117.12,254.6,2023-06-13
